"","decimalLatitude","decimalLongitude","family","species","year","month","day","recordedBy","identifiedBy","sex","stateProvince","locality","coordinatePrecision","uid"
"13896",38.9183079,-0.2256387,NA,"Apis mellifera",2019,3,24,"supergan","supergan",NA,NA,"Urb. Monte Corona, 46729 Ador, Valencia, Spain",190,"i2_inaturalist_13896"
"13897",42.8255404813,-2.6707269251,NA,"Apis mellifera",2019,3,24,"garnikaisabel","garnikaisabel",NA,NA,"Vitoria-Gasteiz. Álava, Spain",8,"i2_inaturalist_13897"
"13900",41.9306410537,2.8091056645,NA,"Eucera nigrilabris",2019,3,21,"alfonsdg","alfonsdg",NA,NA,"Carrer de Salvador Espriu, 15, 17458 Fornells de la Selva, Girona, Espanya",1052,"i2_inaturalist_13900"
"13901",41.85861,2.671805,NA,"Xylocopa violacea",2018,8,28,"alfonsdg","alfonsdg",NA,NA,"Carrer Francesc Camprodon, 14, 17430 Santa Coloma de Farners, Girona, Espanya",8,"i2_inaturalist_13901"
"13902",39.5242098243,-0.4140442237,NA,"Apis mellifera",2019,3,20,"victorgl","victorgl",NA,NA,"Calle Pensamiento, 3, 46110 Godella, Valencia, España",22,"i2_inaturalist_13902"
"13903",40.6305283333,0.741405,NA,"Bombus terrestris",2019,2,20,"andyjones","andyjones",NA,NA,"43540, Sant Carles de la Ràpita, Catalonia, ES",6,"i2_inaturalist_13903"
"13905",43.5999433792,3.0772762746,NA,"Xylocopa violacea",2008,3,29,"jcvm","jcvm",NA,NA,"19 Avenue de Villecelle, 34240 Lamalou-les-Bains, France",9,"i2_inaturalist_13905"
"13908",38.0060577393,-1.1543461084,NA,"Xylocopa violacea",2019,3,16,"marhermun","marhermun",NA,NA,"Diseminado Carril Peña, 31D, 30009, Murcia, España",NA,"i2_inaturalist_13908"
"13910",41.9380589007,2.675407022,NA,"Anthophora dispar",2019,3,15,"orlandof","orlandof",NA,NA,"Girona, ES-CT, ES",16042,"i2_inaturalist_13910"
"13911",41.6355643327,2.6991572231,NA,"Apis mellifera",2019,3,15,"ant-toniscla","ant-toniscla",NA,NA,"Carrer Pujada de Gracia, 8, 08398 Santa Susanna, Barcelona, Espanya",17,"i2_inaturalist_13911"
"13915",41.6355410287,2.699030824,NA,"Apis mellifera",2019,3,14,"ant-toniscla","ant-toniscla",NA,NA,"Carrer Pujada de Gracia, 8, 08398 Santa Susanna, Barcelona, Espanya",5,"i2_inaturalist_13915"
"13917",41.6356307366,2.6994485781,NA,"Bombus terrestris",2019,3,14,"ant-toniscla","ant-toniscla",NA,NA,"Pujada de Gràcia, 19, 08398 Pineda de Mar, Barcelona, Espanya",9,"i2_inaturalist_13917"
"13921",41.635563581,2.699101232,NA,"Apis mellifera",2019,3,7,"ant-toniscla","ant-toniscla",NA,NA,"Carrer Pujada de Gracia, 8, 08398 Santa Susanna, Barcelona, Espanya",33,"i2_inaturalist_13921"
"13922",41.7955681844,1.354523219,NA,"Nomada agrestis",2016,3,26,"marcdomenech","marcdomenech",NA,NA,"Lérida, España",474,"i2_inaturalist_13922"
"13923",41.81054,1.4036179,NA,"Apis mellifera",2016,3,24,"marcdomenech","marcdomenech",NA,NA,"25750 Torá, Lérida, España",759,"i2_inaturalist_13923"
"13924",43.1828908753,2.417532612,NA,"Xylocopa violacea",2018,8,15,"raboul","raboul",NA,NA,"11000 Carcassonne, France",31,"i2_inaturalist_13924"
"13926",42.657838,1.837437,NA,"Bombus pascuorum",2004,9,24,"boneu","boneu",NA,NA,"Mérens-les-Vals, France",6698,"i2_inaturalist_13926"
"13927",42.1311792594,3.1219080645,NA,"Xylocopa violacea",2019,3,5,"mammal","mammal",NA,NA,"Girona, España",4,"i2_inaturalist_13927"
"13928",36.8965183333,-2.17682,NA,"Apis mellifera",2019,3,5,"samuel167","samuel167",NA,NA,"Almería, ES-AN, ES",7,"i2_inaturalist_13928"
"13929",37.8445736974,-0.7640168443,NA,"Apis mellifera",2015,4,14,"jesstorralba","jesstorralba",NA,NA,"Calle Génova, 30A, 30740 El Mojón, Murcia, España",22,"i2_inaturalist_13929"
"13930",41.4345136855,2.1571159735,NA,"Apis mellifera",2019,3,3,"eudupuy","eudupuy",NA,NA,"Barcelona, ES-CT, ES",132,"i2_inaturalist_13930"
"13931",43.7462622048,3.7052424233,NA,"Apis mellifera",2019,3,3,"christopheporcel","christopheporcel",NA,NA,"67 Chemin du Mas de Robert, 34380 Viols-le-Fort, France",4,"i2_inaturalist_13931"
"13932",39.472037,-0.365027,NA,"Xylocopa violacea",2013,8,16,"major_bombylius","major_bombylius",NA,NA,"Sant Pau, València, Spain",51,"i2_inaturalist_13932"
"13933",43.8555373717,4.3488112371,NA,"Xylocopa violacea",2019,2,27,"mat30","mat30",NA,NA,"55 Impasse Cigalon, 30000 Nîmes, France",17,"i2_inaturalist_13933"
"13934",36.8507510143,-2.45084133,NA,"Apis mellifera",2019,2,26,"samuel167","samuel167",NA,NA,"Calle la Pilarica, 25, 04009 Almería, España",22,"i2_inaturalist_13934"
"13936",39.1081834176,-0.3774091681,NA,"Apis mellifera",2019,2,22,"ansgar","ansgar",NA,NA,"Valencia, España",4,"i2_inaturalist_13936"
"13938",41.7939033333,1.6335083333,NA,"Bombus terrestris",2019,2,24,"peresol","peresol",NA,NA,"08263, Sant Mateu de Bages, Catalunya, ES",16,"i2_inaturalist_13938"
"13940",42.3735933883,3.0259745756,NA,"Bombus terrestris",2019,2,13,"enric1","enric1",NA,NA,"Girona, Espanya",122,"i2_inaturalist_13940"
"13942",41.3864116667,2.1946166667,NA,"Anthophora bimaculata",2017,5,24,"alejandro_braulio","alejandro_braulio",NA,NA,"Parc de les Cascades, Barcelona, Catalonia, ES",12,"i2_inaturalist_13942"
"13947",42.3735933883,3.0259745756,NA,"Xylocopa violacea",2019,2,9,"enric1","enric1",NA,NA,"Girona, Espanya",122,"i2_inaturalist_13947"
"13948",42.0448780184,3.0636643432,NA,"Apis mellifera",2019,2,9,"jordicasanovas","jordicasanovas",NA,NA,"Unnamed Road, 17134 La Tallada d'Empordà, Girona, Espanya",4,"i2_inaturalist_13948"
"13949",41.3639262775,2.1547793507,NA,"Amegilla garrula",2018,8,30,"orlandof","orlandof",NA,NA,"Parc de Montjuïc, Barcelona, Spanien",792,"i2_inaturalist_13949"
"13961",41.9866444214,2.759844293,NA,"Bombus campestris",2018,6,11,"orlandof","orlandof",NA,NA,"Girona, ES-CT, ES",13111,"i2_inaturalist_13961"
"13963",37.2462971937,-1.8816856551,NA,"Anthophora hispanica",2019,2,4,"heliosg","heliosg",NA,NA,"Vera, Almería, Espagne",31,"i2_inaturalist_13963"
"13968",41.8207434081,2.7667367893,NA,"Anthophora dispar",2018,1,28,"orlandof","orlandof",NA,NA,"Girona, ES-CT, ES",14769,"i2_inaturalist_13968"
"13969",37.2451809245,-1.8823806321,NA,"Apis mellifera",2019,2,4,"heliosg","heliosg",NA,NA,"Vera Almería, Espagne",31,"i2_inaturalist_13969"
"13970",41.6213021469,2.7726278049,NA,"Ceratina cyanea",2017,9,22,"orlandof","orlandof",NA,NA,"Cataluña, ES",10781,"i2_inaturalist_13970"
"13971",41.74257,1.606495,NA,"Bombus terrestris",2019,2,3,"peresol","peresol",NA,NA,"08256, Aguilar de Segarra, Catalunya, ES",5071,"i2_inaturalist_13971"
"13972",41.7939033333,1.6333083333,NA,"Apis mellifera",2019,2,3,"peresol","peresol",NA,NA,"08263, Sant Mateu de Bages, Catalunya, ES",32,"i2_inaturalist_13972"
"13977",41.8204505895,2.6650349092,NA,"Xylocopa violacea",2017,7,23,"orlandof","orlandof",NA,NA,"Girona, ES-CT, ES",15000,"i2_inaturalist_13977"
"13981",41.8991520651,2.6257378296,NA,"Anthophora femorata",2017,6,16,"orlandof","orlandof",NA,NA,"Girona, ES-CT, ES",13248,"i2_inaturalist_13981"
"13982",41.9134887555,2.6992138209,NA,"Amegilla quadrifasciata",2017,6,15,"orlandof","orlandof",NA,NA,"Girona, ES-CT, ES",13248,"i2_inaturalist_13982"
"13985",43.3633521396,-1.7916933772,NA,"Xylocopa violacea",2019,1,31,"leirei","leirei",NA,NA,"Plaza de Armas, 5, Hondarribia, País Vasco, ES",55,"i2_inaturalist_13985"
"13986",42.7886716667,0.6951216667,NA,"Apis mellifera",2019,1,14,"deibit00","deibit00",NA,NA,"Carretera A-14, Bosost, Cataluña, ES",6,"i2_inaturalist_13986"
"13987",41.9161885958,2.548652173,NA,"Xylocopa violacea",2017,5,15,"orlandof","orlandof",NA,NA,"Girona, ES-CT, ES",14569,"i2_inaturalist_13987"
"13990",41.8735319951,2.7987625507,NA,"Anthophora bimaculata",2016,8,31,"orlandof","orlandof",NA,NA,"Girona, ES-CT, ES",10000,"i2_inaturalist_13990"
"13991",41.8914798204,2.7258791753,NA,"Bombus ruderatus",2016,7,18,"orlandof","orlandof",NA,NA,"Girona, ES-CT, ES",12000,"i2_inaturalist_13991"
"13994",41.6968173274,2.4693137881,NA,"Amegilla quadrifasciata",2018,9,7,"orlandof","orlandof",NA,NA,"Cataluña, ES",12000,"i2_inaturalist_13994"
"13995",39.6432958535,2.4526371282,NA,"Bombus terrestris",2009,3,1,"fero","fero",NA,NA,"Baleáry, Španielsko",15412,"i2_inaturalist_13995"
"13996",42.9801492011,1.0967235794,NA,"Apis mellifera",2019,1,26,"taman62","taman62",NA,NA,"D104, Montégut-en-Couserans, Midi-Pyrénées, FR",32,"i2_inaturalist_13996"
"13997",42.9803014443,1.0967904136,NA,"Apis mellifera",2019,1,26,"taman62","taman62",NA,NA,"D104, Montégut-en-Couserans, Midi-Pyrénées, FR",12,"i2_inaturalist_13997"
"13998",42.9802320221,1.0966492252,NA,"Apis mellifera",2019,1,26,"taman62","taman62",NA,NA,"D104, Montégut-en-Couserans, Midi-Pyrénées, FR",64,"i2_inaturalist_13998"
"13999",42.0279863236,3.1743809581,NA,"Apis mellifera",2019,1,26,"jordicasanovas","jordicasanovas",NA,NA,"Camí de la Muixina, 17257 Torroella de Montgrí, Girona, Espanya",352,"i2_inaturalist_13999"
"14000",41.6897966667,2.7976916667,NA,"Bombus terrestris",2019,1,21,"alberto212","alberto212",NA,NA,"Carrer del Tajo, 4, Blanes, Catalonia, ES",6,"i2_inaturalist_14000"
"14001",41.7935333333,1.6330966667,NA,"Apis mellifera",2019,1,19,"peresol","peresol",NA,NA,"08263, Sant Mateu de Bages, Catalunya, ES",32,"i2_inaturalist_14001"
"14005",41.4406939176,2.2448511374,NA,"Xylocopa violacea",2018,12,28,"johnrbpalmer","johnrbpalmer",NA,NA,"Barcelona, ES-CT, ES",93,"i2_inaturalist_14005"
"14006",42.846957089,-2.6546973149,NA,"Bombus terrestris",2018,12,25,"garnikaisabel","garnikaisabel",NA,NA,"Vitoria-Gasteiz, Álava, Spain",6,"i2_inaturalist_14006"
"14009",41.4032166667,2.1729833333,NA,"Apis mellifera",2018,12,22,"rbpeake","rbpeake",NA,NA,"Plaça de la Sagrada Familia, Barcelona, Catalonia, ES",10,"i2_inaturalist_14009"
"14010",41.47745688,2.30030385,NA,"Apis mellifera",2018,12,20,"jordicasanovas","jordicasanovas",NA,NA,"Carrer Corbeta, 7, 08328 Alella, Barcelona, Espanya",5,"i2_inaturalist_14010"
"14011",39.0190279,-0.3688059,NA,"Apis mellifera",2018,12,17,"supergan","supergan",NA,NA,"Barri Pla de Corrals, 46759 Simat de la Valldigna, Valencia, Spain",948,"i2_inaturalist_14011"
"14016",41.063747406,1.1600600481,NA,"Bombus terrestris",2018,12,5,"jrtg","jrtg",NA,NA,"Tarragona, ES-CT, ES",NA,"i2_inaturalist_14016"
"14020",36.8627783333,-2.6185466667,NA,"Bombus terrestris",2018,11,17,"antonioburgos","antonioburgos",NA,NA,"04729, Enix, Andalucía, ES",6,"i2_inaturalist_14020"
"14025",42.1944665113,2.8801126603,NA,"Apis mellifera",2018,11,8,"mammal","mammal",NA,NA,"Girona, España",15,"i2_inaturalist_14025"
"14026",39.988861084,0.0275049992,NA,"Apis mellifera",2018,11,11,"uroana","uroana",NA,NA,"Calle Ondarreta, 4, Castelló de la Plana, Castellón, Spain",NA,"i2_inaturalist_14026"
"14028",41.6342958811,2.6979508996,NA,"Apis mellifera",2018,11,7,"ant-toniscla","ant-toniscla",NA,NA,"Pujada de Gràcia, 19, 08398 Pineda de Mar, Barcelona, Espanya",6,"i2_inaturalist_14028"
"14030",38.0942397465,-1.1701170673,NA,"Apis mellifera",2018,11,4,"maestro91","maestro91",NA,NA,"Aldea la Alcayna, 20B, Molina de Segura, Región de Murcia, ES",19,"i2_inaturalist_14030"
"14031",39.3246881294,-0.3198219495,NA,"Bombus terrestris",2018,11,3,"rikingo","rikingo",NA,NA,"La Albufera, Valencia, Comunidad Valenciana, ES",1185,"i2_inaturalist_14031"
"14038",43.2684433333,-2.8939016667,NA,"Bombus terrestris",2018,10,17,"zarapito","zarapito",NA,NA,"Ocharcoaga-Churdínaga, Bilbao, Vizcaya, España",NA,"i2_inaturalist_14038"
"14039",42.5806168518,2.7794186398,NA,"Bombus pascuorum",2018,10,19,"purruk","purruk",NA,NA,"12 Avenue du Vallespir, 66300 Fourques, França",1052,"i2_inaturalist_14039"
"14040",42.8237429867,1.6197400074,NA,"Bombus pascuorum",2018,10,12,"marta88","marta88",NA,NA,"145 N20, 31140, 09400 Montauban, Francia",3,"i2_inaturalist_14040"
"14044",39.6836284668,-0.2815284048,NA,"Apis mellifera",2018,10,7,"juanvi","juanvi",NA,NA,"46500 Sagunto, Valencia, España",56,"i2_inaturalist_14044"
"14046",41.7936383333,1.63303,NA,"Apis mellifera",2018,10,7,"peresol","peresol",NA,NA,"08263, Sant Mateu de Bages, Catalunya, ES",8,"i2_inaturalist_14046"
"14047",39.5934,-0.9766116667,NA,"Apis mellifera",2018,8,27,"nachochera","nachochera",NA,NA,"Calle de la Diputación Provincial, 15, Chera, Comunidad Valenciana, ES",12,"i2_inaturalist_14047"
"14048",42.833458006,-2.6731823831,NA,"Xylocopa violacea",2018,9,29,"garnikaisabel","garnikaisabel",NA,NA,"Aretxabaleta. Vitoria-Gasteiz. Álava, Spain",8,"i2_inaturalist_14048"
"14050",43.62768,3.8649,NA,"Xylocopa violacea",2018,9,26,"rjm2","rjm2",NA,NA,"Hérault, Languedoc-Roussillon, FR",1414,"i2_inaturalist_14050"
"14051",41.8674949537,2.6630005743,NA,"Epeolus fallax",2018,9,26,"orlandof","orlandof",NA,NA,"Girona, ES-CT, ES",10000,"i2_inaturalist_14051"
"14053",43.611145,3.872755,NA,"Bombus pascuorum",2018,9,22,"rjm2","rjm2",NA,NA,"Rue de la Valfère, Montpellier, Languedoc, FR",10,"i2_inaturalist_14053"
"14054",43.6111533333,3.872725,NA,"Apis mellifera",2018,9,22,"rjm2","rjm2",NA,NA,"1 Rue Maréchal Foch, Montpellier, Languedoc, FR",10,"i2_inaturalist_14054"
"14057",41.9935193447,2.7322207299,NA,"Epeolus fallax",2018,9,18,"orlandof","orlandof",NA,NA,"Girona, ES-CT, ES",11111,"i2_inaturalist_14057"
"14058",43.6461366667,3.8968166667,NA,"Amegilla garrula",2018,9,18,"fraimout","fraimout",NA,NA,"Allée des Alouettes, Castelnau-le-Lez, Languedoc-Roussillon, FR",10,"i2_inaturalist_14058"
"14059",43.1767477047,1.8077129871,NA,"Xylocopa violacea",2018,8,30,"thomasflynn","thomasflynn",NA,NA,"D25, 11420 Plaigne, France",66,"i2_inaturalist_14059"
"14060",43.2954466667,-2.1016638333,NA,"Apis mellifera",2017,5,7,"miguelblzquez","miguelblzquez",NA,NA,"20810, Orio, País Vasco, ES",6,"i2_inaturalist_14060"
"14061",41.3843366667,2.1756216667,NA,"Apis mellifera",2018,9,14,"gchavarri","gchavarri",NA,NA,"Cathedral of Barcelona, Barcelona, Catalonia, ES",0,"i2_inaturalist_14061"
"14062",43.5689783333,3.8410133333,NA,"Xylocopa violacea",2018,6,8,"flusenfrei","flusenfrei",NA,NA,"P.A. la Peyrière, Saint-Jean-de-Védas, Languedoc, FR",6,"i2_inaturalist_14062"
"14064",41.933606771,2.6958414689,NA,"Xylocopa violacea",2018,9,7,"orlandof","orlandof",NA,NA,"Girona, ES-CT, ES",9999,"i2_inaturalist_14064"
"14065",41.369945,2.1718366667,NA,"Bombus lucorum",2018,9,2,"gchavarri","gchavarri",NA,NA,"Montjuic, Barcelona, Catalonia, ES",0,"i2_inaturalist_14065"
"14066",38.957425,-0.826555,NA,"Xylocopa cantabrita",2018,9,2,"manuelenciso","manuelenciso",NA,NA,"CV-590, Enguera, Comunidad Valenciana, ES",6,"i2_inaturalist_14066"
"14068",43.0910416667,-0.33477,NA,"Bombus terrestris",2016,2,14,"annie107","annie107",NA,NA,"Parc national des Pyrénées, Louvie-Juzon, Aquitaine, FR",30,"i2_inaturalist_14068"
"14070",41.3702774048,2.1700000763,NA,"Xylocopa violacea",2018,8,25,"martist","martist",NA,NA,"Ctra. Antiga de Montjuïc, 22, 08038 Barcelona, Spain",NA,"i2_inaturalist_14070"
"14071",42.1944748588,2.8800903648,NA,"Bombus terrestris",2018,5,31,"mammal","mammal",NA,NA,"Girona, España",15,"i2_inaturalist_14071"
"14075",43.6145744324,3.8729066849,NA,"Xylocopa violacea",2018,8,24,"guiff","guiff",NA,NA,"3B Boulevard Henri IV, 34090 Montpellier, França",NA,"i2_inaturalist_14075"
"14076",43.6926383333,1.8267883333,NA,"Xylocopa violacea",2018,8,27,"sambricole","sambricole",NA,NA,"126 En Jean Blanc, Lavaur, Midi-Pyrénées, FR",5,"i2_inaturalist_14076"
"14077",42.734799,-1.746229,NA,"Apis mellifera",2018,6,8,"ecoleader11","ecoleader11",NA,NA,"Navarre, Spain",NA,"i2_inaturalist_14077"
"14081",42.5284116667,2.400955,NA,"Bombus pascuorum",2018,8,22,"robertroch","robertroch",NA,NA,"Canigó, Casteil, Llenguadoc, FR",8,"i2_inaturalist_14081"
"14083",40.8750899741,0.3989050817,NA,"Apis mellifera",2018,8,20,"johnrbpalmer","johnrbpalmer",NA,NA,"Carrer Sant Agustí, 32, 43528 Alfara de Carles, Tarragona, Spain",20,"i2_inaturalist_14083"
"14085",42.5897416667,2.0515778333,NA,"Bombus pascuorum",2018,8,19,"ramon19","ramon19",NA,NA,"66210, Les Angles, Llenguadoc, FR",6,"i2_inaturalist_14085"
"14088",43.8281549125,3.618262952,NA,"Xylocopa violacea",2018,8,18,"thomas289","thomas289",NA,NA,"Rue du Château, Saint-Jean-de-Buèges, Languedoc-Roussillon, FR",12,"i2_inaturalist_14088"
"14091",43.81878097,4.02664563,NA,"Xylocopa violacea",2018,8,17,"gillesyannbacro","gillesyannbacro",NA,NA,"Unnamed Road, 30260 Saint-Clément, France",9,"i2_inaturalist_14091"
"14092",39.4715576172,-0.3391079307,NA,"Xylocopa violacea",2017,2,21,"daiv21","daiv21",NA,NA,"Av. de Blasco Ibáñez, 153, 46022 València, Valencia, España",NA,"i2_inaturalist_14092"
"14093",42.6249042791,2.0833215052,NA,"Bombus ruderarius",2018,7,28,"jujurenoult","jujurenoult",NA,NA,"Fontrabiouse, Frankreich",110,"i2_inaturalist_14093"
"14095",38.6027065685,-0.0452382614,NA,"Amegilla albigena",2018,7,28,"angelmm","angelmm",NA,NA,"Altea, Alicante, Spain",122,"i2_inaturalist_14095"
"14096",38.6030419473,-0.0455815841,NA,"Amegilla albigena",2018,7,28,"angelmm","angelmm",NA,NA,"Altea, Alicante, Spain",122,"i2_inaturalist_14096"
"14097",38.6029075,-0.0450666,NA,"Amegilla albigena",2018,7,28,"angelmm","angelmm",NA,NA,"Altea, Alicante, Spain",725,"i2_inaturalist_14097"
"14098",39.9935883844,-0.2806811035,NA,"Xylocopa violacea",2018,8,15,"fotobicho","fotobicho",NA,NA,"Partida Lapica, 89, 12200 Onda, Castellón, España",263,"i2_inaturalist_14098"
"14100",42.5834617615,2.0738918781,NA,"Bombus pascuorum",2018,8,14,"alexmontpellier","alexmontpellier",NA,NA,"1 Rue de l'Angélique, 66210 Les Angles, France",NA,"i2_inaturalist_14100"
"14101",42.5877914429,2.0774581432,NA,"Bombus lucorum",2018,8,14,"alexmontpellier","alexmontpellier",NA,NA,"67 Rue de l'Angélique, 66210 Les Angles, France",NA,"i2_inaturalist_14101"
"14102",42.575920105,2.0949647427,NA,"Bombus pascuorum",2018,8,13,"alexmontpellier","alexmontpellier",NA,NA,"66210 Les Angles, France",NA,"i2_inaturalist_14102"
"14105",42.454367,2.112121,NA,"Bombus hortorum",2018,8,9,"bruno31820","bruno31820",NA,NA,"66800 Eyne, France",2000,"i2_inaturalist_14105"
"14107",42.4543672554,2.1121210621,NA,"Bombus terrestris",2018,8,9,"bruno31820","bruno31820",NA,NA,"66800 Eyne, France",2000,"i2_inaturalist_14107"
"14108",43.6324716667,3.8678083333,NA,"Xylocopa violacea",2018,8,9,"fabiencondamine","fabiencondamine",NA,NA,"34090, Montpellier, Languedoc-Roussillon, FR",10,"i2_inaturalist_14108"
"14111",41.6548311025,2.6882017404,NA,"Bombus pascuorum",2018,8,5,"xaubet","xaubet",NA,NA,"Barcelona, ES-CT, ES",11,"i2_inaturalist_14111"
"14113",43.0855652132,1.0839999465,NA,"Apis mellifera",2018,8,1,"fjcruiser23","fjcruiser23",NA,NA,"Ariège, Midi-Pyrénées, FR",10,"i2_inaturalist_14113"
"14116",43.1500993009,1.0624759868,NA,"Apis mellifera",2018,8,1,"fjcruiser23","fjcruiser23",NA,NA,"Ariège, Midi-Pyrénées, FR",10,"i2_inaturalist_14116"
"14117",42.1608396617,1.7712238804,NA,"Apis mellifera",2018,8,3,"chantalpoch","chantalpoch",NA,NA,"Fígols, 08698, Barcelona, Espanya",526,"i2_inaturalist_14117"
"14119",42.4022542794,3.1509691763,NA,"Apis mellifera",2018,8,3,"virginie26","virginie26",NA,NA,"Travessia Molinas, 106G, Colera, Catalogne, ES",2,"i2_inaturalist_14119"
"14120",38.76015,-0.0775888333,NA,"Xylocopa violacea",2018,8,2,"cernunos","cernunos",NA,NA,"Partida Garroferal, 18, Murla, Valencia, ES",5,"i2_inaturalist_14120"
"14122",42.6237980403,2.098693918,NA,"Apis mellifera",2018,7,28,"jujurenoult","jujurenoult",NA,NA,"Fontrabiouse, Frankreich",15,"i2_inaturalist_14122"
"14125",41.1293528333,1.308155,NA,"Bombus terrestris",2018,8,1,"albertcardona","albertcardona",NA,NA,"Carretera Platja Llarga, Tarragona, Catalonia, ES",5,"i2_inaturalist_14125"
"14126",38.9091626,-0.2291565,NA,"Apis mellifera",2015,5,23,"supergan","supergan",NA,NA,"Calle Roure, 1 ( Urb Monte Corona ), 46729 Monte Corona, Valencia, Spain",190,"i2_inaturalist_14126"
"14128",42.5430588614,-2.6706303259,NA,"Bombus pascuorum",2012,6,29,"francisco100","francisco100",NA,NA,"Spain - Álava",100,"i2_inaturalist_14128"
"14129",42.5278059763,-2.6680693532,NA,"Bombus terrestris",2012,6,29,"francisco100","francisco100",NA,NA,"Spain - Álava",10,"i2_inaturalist_14129"
"14130",42.5006277899,-2.6065636526,NA,"Bombus terrestris",2012,6,28,"francisco100","francisco100",NA,NA,"Spain - Bizkaia",10,"i2_inaturalist_14130"
"14131",42.4993305285,-2.6077438246,NA,"Xylocopa violacea",2012,6,28,"francisco100","francisco100",NA,NA,"Spain - Bizkaia",10,"i2_inaturalist_14131"
"14138",41.31517,1.1619638333,NA,"Bombus pascuorum",2018,7,22,"silviastitch","silviastitch",NA,NA,"TV-7044, La Riba, Cataluña, ES",8,"i2_inaturalist_14138"
"14139",41.3151633333,1.1619611667,NA,"Bombus pascuorum",2018,7,22,"silviastitch","silviastitch",NA,NA,"TV-7044, La Riba, Cataluña, ES",6,"i2_inaturalist_14139"
"14140",43.6369709903,3.8297954947,NA,"Xylocopa violacea",2018,7,20,"louis51","louis51",NA,NA,"20 Rue Robert Koch, 34080 Montpellier, France",11,"i2_inaturalist_14140"
"14142",38.8429246,-0.1156943,NA,"Apis mellifera",2018,7,1,"utopia4sharing","utopia4sharing",NA,NA,"Pego, 03780, Alicante, Spain",8006,"i2_inaturalist_14142"
"14144",38.8429246,-0.1156943,NA,"Apis mellifera",2018,7,5,"utopia4sharing","utopia4sharing",NA,NA,"Pego, 03780, Alicante, Spain",8006,"i2_inaturalist_14144"
"14145",43.6206112,3.8922613,NA,"Xylocopa violacea",2017,9,1,"jtch","jtch",NA,NA,"Les Aubes, 34000 Montpellier, France",881,"i2_inaturalist_14145"
"14146",42.8520233289,-0.1458045426,NA,"Bombus monticola",2018,7,12,"benoitnabholz","benoitnabholz",NA,NA,"65110 Cauterets, France",31,"i2_inaturalist_14146"
"14148",41.4801917,2.266452,NA,"Bombus pascuorum",2018,7,11,"jordicasanovas","jordicasanovas",NA,NA,"Carrer Telèfon, 17, 08391 Tiana, Barcelona, Espanya",19,"i2_inaturalist_14148"
"14151",39.5360413274,3.3644516766,NA,"Apis mellifera iberiensis",2018,7,1,"esteban11","esteban11",NA,NA,"Diseminado Poligon 14, 12, 07680, Illes Balears, España",16829,"i2_inaturalist_14151"
